Desc	Family ID	FRAX00	FRAX01	FRAX03	FRAX04	FRAX05	FRAX06	FRAX07	FRAX08	FRAX09	FRAX11	FRAX12	FRAX13	FRAX14	FRAX15	FRAX16	FRAX19	FRAX20	FRAX21	FRAX23	FRAX25	FRAX26	FRAX27	FRAX28	FRAX29	FRAX30	FRAX31	FRAX32	FRAX33	Oeuropea	Mguttatus	Slycopersicum
JSG22195	22195	14	8	16	13	11	15	13	9	14	15	9	11	11	11	15	14	12	11	12	11	14	14	10	12	12	16	12	12	14	7	11
JSG36887	36887	13	10	11	11	11	12	14	14	10	11	15	11	11	10	13	13	11	13	12	11	13	13	12	15	12	13	11	14	15	6	10
JSG09845	9845	13	12	12	13	12	10	9	10	10	10	13	13	15	9	11	16	13	14	11	13	12	11	11	11	10	13	9	15	20	6	8
JSG37123	37123	13	13	11	13	11	12	14	10	12	14	11	13	11	9	12	11	12	12	10	13	12	15	12	14	10	13	10	13	17	8	12
JSG00288	288	12	11	10	13	13	14	11	11	12	10	14	13	12	11	9	12	11	13	12	12	13	10	11	15	12	11	11	12	17	6	15
JSG15366	15366	10	16	10	10	10	17	13	6	11	12	16	10	10	10	20	14	16	18	9	9	12	12	13	11	13	16	11	12	16	4	4
JSG11478	11478	16	14	10	13	10	16	12	12	12	11	13	11	10	11	11	12	12	7	13	12	12	13	11	13	11	11	13	11	13	15	1
JSG14200	14200	4	16	8	14	9	14	14	15	17	13	10	15	13	14	13	15	13	21	16	13	10	12	16	15	12	17	13	9	3	0	2
JSG18860	18860	13	11	12	15	15	12	12	12	16	12	11	13	12	12	12	12	13	11	11	10	16	12	9	12	12	14	12	13	9	6	5
JSG38296	38296	12	12	11	10	10	12	15	11	14	13	13	12	10	13	11	12	13	14	12	11	14	12	12	14	12	13	12	12	11	9	6
JSG25966	25966	14	14	12	10	14	13	12	12	12	12	11	11	14	10	12	11	10	16	12	11	12	12	13	10	11	11	11	12	12	9	9
JSG41114	41114	13	10	11	12	14	11	11	8	13	13	10	14	13	11	10	12	12	12	10	11	13	12	11	12	11	13	12	14	16	6	9
JSG21378	21378	14	11	12	12	12	11	14	15	11	11	12	12	11	11	11	13	11	8	14	15	12	10	15	14	14	9	13	11	10	5	6
JSG34278	34278	14	13	12	11	13	16	14	14	10	10	12	13	11	12	11	10	7	12	13	8	12	10	13	16	13	11	14	11	13	8	5
JSG02725	2725	16	12	11	12	11	12	12	12	11	11	13	11	12	12	12	11	12	12	12	12	12	12	12	13	12	12	13	11	12	6	9
JSG41129	41129	12	12	13	14	13	12	10	12	14	15	13	12	13	9	9	11	12	12	10	9	15	13	12	10	11	13	12	12	12	7	7
JSG00403	403	11	10	13	11	12	15	10	11	15	12	11	15	12	10	10	11	11	10	12	14	13	11	14	11	11	13	14	14	16	4	4
JSG07480	7480	11	13	13	12	12	13	11	11	12	11	9	12	11	15	12	13	11	13	13	16	10	13	12	13	13	13	12	11	11	4	4
JSG35543	35543	5	12	12	15	11	11	14	10	13	15	15	13	14	11	11	14	10	13	14	12	14	14	11	13	18	12	18	14	2	0	0
JSG24673	24673	11	11	13	12	14	11	11	11	12	12	10	12	12	11	10	11	14	9	9	10	13	11	12	12	11	12	10	12	15	6	15
JSG24129	24129	13	13	12	13	12	11	11	11	15	12	10	13	12	12	11	13	10	11	11	12	12	12	9	11	11	10	11	13	11	8	9
JSG04340	4340	13	9	13	14	14	11	14	10	15	15	11	13	13	9	9	11	12	9	7	11	13	14	12	9	11	14	13	11	17	8	7
JSG26546	26546	13	11	13	13	10	14	12	8	13	12	10	12	13	11	11	11	12	13	12	12	13	11	11	10	11	11	12	12	15	6	6
JSG11985	11985	16	13	12	11	11	12	11	12	12	11	12	11	12	13	11	11	12	11	11	9	11	11	11	13	12	11	10	12	15	7	7
JSG23733	23733	10	12	12	14	11	13	14	11	12	14	11	10	10	13	8	11	13	12	11	12	9	10	14	13	9	11	13	13	19	4	6
JSG15765	15765	13	12	10	14	11	15	14	9	16	14	8	10	10	11	10	15	10	10	9	11	11	12	10	13	10	14	11	11	13	8	7
JSG03460	3460	2	16	6	10	15	6	11	14	12	9	10	14	19	12	5	15	11	14	12	16	17	10	20	15	14	13	16	14	3	0	0
JSG14625	14625	13	10	13	10	14	10	12	11	10	9	10	14	11	11	10	10	9	12	9	11	10	10	10	15	11	10	14	12	13	16	9
JSG38143	38143	11	11	14	10	16	12	11	9	14	11	9	13	14	13	12	12	10	11	11	11	14	12	10	14	12	11	12	14	8	3	1
JSG10467	10467	13	15	11	13	9	13	11	12	12	10	12	11	11	9	11	12	13	10	12	11	10	12	10	11	9	10	10	11	17	7	7
JSG03225	3225	10	10	13	12	11	11	12	10	12	13	8	12	11	10	12	11	11	10	10	10	13	12	9	10	11	12	10	13	13	9	18
JSG09684	9684	14	12	13	11	11	13	14	10	17	15	10	14	8	9	11	12	8	8	10	10	11	14	9	9	10	13	9	10	16	11	5
JSG28608	28608	11	11	10	10	11	12	11	13	11	11	14	11	12	11	12	12	11	10	10	12	12	11	13	13	10	11	12	15	10	4	5
JSG05010	5010	10	13	9	6	13	14	10	9	5	9	19	12	10	14	11	9	7	9	9	5	16	10	11	12	15	5	23	8	20	22	8
JSG02257	2257	4	14	13	4	15	17	11	7	20	7	11	14	16	15	12	11	6	7	7	9	13	10	11	13	13	6	10	14	26	0	0
JSG26063	26063	13	9	12	10	13	12	12	10	15	10	16	13	11	9	10	12	5	14	11	11	12	10	9	11	14	11	11	15	17	4	5
JSG15686	15686	6	13	16	10	16	9	8	14	3	2	12	17	17	15	16	5	12	10	16	12	10	6	12	18	13	11	12	8	1	3	6
JSG31613	31613	10	8	7	12	8	7	11	12	12	15	12	9	7	9	7	13	11	9	11	10	12	10	13	12	11	13	10	11	30	11	14
JSG42497	42497	12	10	9	11	11	15	12	5	11	13	6	10	8	6	6	11	4	5	7	8	6	10	8	11	7	10	8	7	6	66	23
JSG02571	2571	12	13	12	10	10	11	11	12	11	10	12	9	10	13	14	10	9	10	14	11	11	10	9	12	13	11	13	11	16	6	6
JSG30239	30239	9	10	12	11	10	11	11	11	12	11	11	11	12	10	11	13	13	11	9	11	10	11	11	11	11	12	11	12	14	7	11
JSG39919	39919	8	6	5	17	11	16	20	8	21	23	10	10	7	5	6	23	9	15	9	11	11	17	7	10	10	13	11	8	1	1	16
JSG35729	35729	12	9	13	11	9	12	12	12	12	12	12	12	11	12	10	10	11	9	11	11	11	11	10	10	12	11	12	12	14	4	7
JSG05110	5110	6	10	12	14	11	11	12	13	10	9	9	12	10	10	6	14	10	9	13	14	11	11	6	12	9	11	13	13	21	7	7
JSG35518	35518	14	11	11	11	10	12	13	9	11	13	12	11	7	12	10	14	9	12	10	10	10	15	11	15	10	12	10	11	11	6	4
JSG13897	13897	12	11	12	11	11	12	10	8	12	13	9	11	10	13	9	12	11	11	12	11	12	14	12	9	10	13	9	11	15	6	6
JSG15124	15124	17	10	10	10	12	11	11	13	11	12	10	12	10	9	7	10	10	15	11	12	11	10	15	10	13	9	13	12	11	3	7
JSG27956	27956	12	16	13	12	16	10	9	9	10	9	11	11	12	12	11	11	9	12	12	11	11	9	11	10	15	10	10	11	10	5	6
JSG18804	18804	10	8	13	12	10	9	12	12	10	10	14	12	9	9	10	13	13	14	11	15	10	13	12	12	11	9	13	7	13	4	2
JSG33221	33221	10	11	12	9	13	12	15	10	13	10	14	10	12	11	11	9	9	9	11	11	12	9	11	11	12	9	16	15	9	2	3
JSG22100	22100	12	11	10	10	9	11	12	13	12	10	10	11	12	11	12	12	10	12	10	12	12	11	12	14	13	9	11	10	17	4	3
JSG13564	13564	13	10	12	11	11	12	11	11	12	10	11	11	9	12	12	10	9	11	10	11	12	11	10	13	10	12	12	11	9	6	6
JSG03375	3375	16	11	12	11	13	14	12	11	12	12	11	10	11	9	11	8	8	8	9	11	10	10	13	16	12	11	12	9	10	5	4
JSG13123	13123	12	11	13	12	14	13	10	8	15	12	13	14	10	9	9	10	9	12	9	9	12	9	11	8	9	10	10	13	12	7	6
JSG09259	9259	14	11	8	11	9	10	16	12	7	13	13	13	9	8	11	13	9	9	12	11	11	13	12	13	15	10	9	6	17	2	8
JSG36652	36652	10	11	10	9	11	16	11	12	13	11	11	13	8	12	12	13	9	8	15	12	11	10	10	13	11	9	12	10	9	4	4
JSG15187	15187	13	11	10	11	10	12	13	10	12	12	11	13	12	12	10	11	10	10	9	9	11	9	11	10	9	12	11	9	13	9	6
JSG37005	37005	12	11	10	11	10	13	12	11	13	12	11	12	10	12	8	11	11	11	10	11	11	11	10	13	11	12	11	11	8	5	5
JSG00328	328	12	10	9	10	11	12	13	9	13	12	9	11	9	11	12	12	11	8	12	10	6	12	11	10	11	12	10	9	16	8	14
JSG12485	12485	17	9	10	10	10	12	13	10	11	11	10	8	8	10	10	12	8	10	9	9	10	12	10	11	13	11	12	10	19	8	8
JSG20562	20562	11	11	10	9	11	11	10	12	12	10	11	10	8	12	7	11	12	10	12	8	11	9	11	13	12	13	11	11	10	7	8
JSG39971	39971	12	9	10	11	8	12	12	7	12	11	10	8	8	12	10	11	10	10	9	8	13	11	9	10	10	12	12	11	19	10	14
JSG26833	26833	9	12	10	11	11	12	11	11	10	10	12	10	10	13	12	14	15	7	11	9	10	12	12	9	10	10	11	10	15	5	6
JSG12308	12308	6	10	12	14	14	12	12	11	10	13	11	11	11	10	11	15	10	14	10	9	11	15	10	12	11	11	13	13	1	0	1
JSG37322	37322	11	11	9	10	9	14	8	12	10	11	15	12	6	12	12	13	11	9	10	9	11	9	12	13	8	10	13	12	16	7	6
JSG14060	14060	9	10	12	12	12	12	14	11	16	12	11	10	9	5	7	10	10	12	7	8	11	13	13	13	13	12	13	11	11	3	5
JSG02414	2414	11	11	11	10	12	10	11	8	12	11	10	15	11	10	9	10	13	9	9	8	15	10	11	14	10	10	11	11	21	3	2
JSG34155	34155	12	12	11	8	11	10	12	12	12	12	9	10	9	11	11	11	11	11	10	11	11	11	10	12	11	9	10	11	14	5	8
JSG16425	16425	10	10	10	12	10	11	11	10	11	11	10	10	12	9	10	13	11	13	10	12	10	10	12	11	9	11	9	11	13	5	7
JSG33506	33506	12	11	9	12	11	11	12	7	12	13	10	10	12	10	8	13	11	10	11	12	11	13	8	8	11	11	10	9	18	3	5
JSG28752	28752	5	7	13	10	13	7	14	11	14	13	10	11	8	5	8	13	13	9	10	13	12	10	14	14	13	14	12	13	5	8	3
JSG30581	30581	12	10	9	10	10	11	11	12	11	10	12	9	9	12	12	9	8	9	10	10	10	9	12	13	11	10	16	12	9	6	8
JSG30550	30550	12	12	9	13	11	12	11	9	12	13	10	11	11	10	11	12	7	9	10	9	10	11	9	12	9	10	11	10	14	8	7
JSG15648	15648	10	10	6	12	13	10	12	12	11	11	15	11	10	10	10	11	9	11	8	7	12	13	11	10	11	9	12	10	13	4	2
JSG03970	3970	15	17	12	9	10	15	10	9	11	9	12	10	10	15	19	8	10	8	14	10	10	10	9	11	10	8	10	9	9	2	2
JSG05905	5905	12	10	10	11	10	12	11	10	11	11	11	10	11	11	10	10	11	11	11	11	10	11	12	12	11	10	12	10	15	4	4
JSG02362	2362	9	11	10	11	12	11	11	11	12	9	13	12	10	8	10	10	11	9	10	11	12	10	12	13	12	7	12	12	9	4	9
JSG05815	5815	11	13	8	10	11	11	12	9	10	11	13	8	12	10	11	12	10	10	11	13	11	11	10	13	12	10	10	12	11	3	4
JSG15500	15500	8	9	10	10	12	10	11	12	10	10	11	10	10	8	10	12	10	12	10	12	9	12	10	15	10	11	11	12	10	4	4
JSG05849	5849	11	11	10	8	11	10	13	10	11	10	10	10	10	11	12	10	10	11	11	12	11	10	10	14	12	10	12	10	12	5	3
JSG22275	22275	6	9	13	10	12	11	12	9	13	13	11	10	12	11	10	10	11	10	10	12	11	13	7	13	10	11	11	12	5	3	8
JSG37192	37192	11	10	11	10	10	11	11	10	11	12	10	11	10	10	10	13	10	10	10	10	11	11	10	10	10	11	10	10	11	7	8
JSG16821	16821	9	12	11	12	11	13	8	11	7	12	12	10	10	13	12	11	9	11	9	9	13	10	12	12	8	10	10	9	9	6	8
JSG33451	33451	14	11	12	11	12	14	13	9	14	13	10	8	13	9	10	14	9	8	9	9	11	9	11	6	9	10	9	12	14	6	7
JSG12269	12269	4	11	9	13	13	12	8	9	9	12	11	11	10	12	11	8	10	12	10	9	10	12	10	11	11	13	11	11	4	9	9
JSG33964	33964	8	10	11	9	10	11	11	11	10	11	9	11	12	10	10	14	9	8	11	10	13	12	10	15	12	8	9	13	6	12	2
JSG00306	306	12	9	10	11	11	11	10	9	9	11	11	9	10	12	10	9	9	13	11	10	11	11	11	11	10	10	10	13	9	6	7
JSG27073	27073	1	10	9	9	9	10	9	9	10	10	9	10	10	10	10	10	8	10	10	10	9	10	9	7	10	8	9	10	2	50	11
JSG05285	5285	12	10	12	11	10	11	11	11	11	12	9	11	9	11	9	12	8	10	8	8	12	12	10	8	11	11	10	12	12	7	8
JSG13808	13808	10	10	9	12	9	12	13	11	12	12	11	10	9	9	9	11	11	11	10	11	10	12	10	10	10	11	11	10	12	5	9
JSG35662	35662	9	10	11	9	10	9	8	12	11	10	17	10	10	13	10	10	9	10	7	11	10	11	12	11	11	10	13	9	11	5	6
JSG26629	26629	13	13	12	10	9	11	9	12	9	10	13	10	11	13	13	9	11	8	11	9	10	10	11	9	8	11	9	10	9	4	3
JSG38741	38741	11	9	10	11	11	11	13	8	11	11	11	10	11	7	10	11	11	11	10	10	11	11	11	10	12	10	12	10	13	5	5
JSG24502	24502	9	12	12	7	13	6	9	10	9	7	14	12	12	7	11	10	9	9	10	13	12	8	13	11	17	11	14	10	11	1	4
JSG17791	17791	10	10	13	9	14	8	14	12	10	9	14	11	8	9	8	7	8	9	9	12	11	8	14	14	12	8	14	8	14	3	3
JSG00124	124	8	7	12	9	15	13	11	7	11	7	14	13	13	8	11	7	8	9	11	10	15	8	10	11	8	8	11	9	25	0	2
JSG22029	22029	9	11	12	10	15	10	12	9	10	12	10	12	10	8	8	11	11	8	8	15	12	12	11	8	10	12	11	10	10	2	3
JSG03277	3277	11	11	9	11	9	11	10	9	8	10	9	8	8	13	11	14	9	9	11	10	7	11	10	9	9	10	11	10	14	16	6
JSG24966	24966	13	9	12	8	10	11	12	7	13	13	7	9	8	8	8	13	8	9	14	9	11	12	11	10	10	10	10	9	15	7	8
JSG26349	26349	12	11	10	10	9	12	9	6	11	13	9	6	9	8	8	12	12	10	8	9	10	11	10	10	9	9	10	9	15	19	13
JSG32527	32527	13	11	11	9	8	10	10	12	15	10	9	11	7	8	9	9	6	9	9	10	7	10	8	9	10	12	11	10	18	12	9
JSG29530	29530	11	10	9	9	11	10	10	10	9	9	11	8	9	10	11	9	7	12	9	10	9	8	12	13	13	9	12	10	11	5	6
JSG16404	16404	10	9	10	9	10	11	11	10	10	10	11	10	9	8	9	11	8	9	11	9	9	10	10	12	12	11	11	9	13	5	8
JSG11937	11937	7	8	11	11	12	8	11	9	12	11	5	12	10	8	9	12	11	7	8	10	12	14	11	11	8	9	9	13	10	10	11
JSG02475	2475	11	11	8	11	10	12	9	10	11	13	8	9	9	12	8	10	11	10	10	10	9	11	9	10	11	12	9	9	15	4	6
JSG02925	2925	7	8	13	7	13	9	9	13	12	7	6	11	13	10	9	8	7	9	8	12	13	10	15	11	11	8	11	12	15	9	0
JSG38852	38852	11	11	9	9	10	10	13	13	10	10	11	10	9	9	9	10	10	8	8	10	10	10	12	11	9	9	11	10	10	6	8
JSG32484	32484	6	10	10	9	12	8	12	10	12	10	11	8	13	9	7	17	8	10	9	13	11	7	12	12	13	12	11	12	0	6	1
JSG21603	21603	15	10	6	9	8	11	11	11	10	10	7	9	7	9	8	11	9	13	10	11	8	12	11	10	6	12	9	13	14	11	12
JSG30503	30503	11	10	10	10	8	12	10	10	8	8	10	10	9	12	10	7	8	14	14	6	11	8	11	12	11	9	9	7	9	7	4
JSG20852	20852	11	8	10	9	10	9	10	12	11	11	10	10	8	8	10	11	9	11	9	7	11	11	12	11	10	11	12	10	13	8	6
JSG21076	21076	11	10	10	10	10	10	10	8	11	11	8	10	10	8	8	11	10	9	11	9	11	10	10	10	10	9	9	10	12	8	8
JSG14089	14089	12	8	10	9	13	10	10	10	10	10	8	10	11	9	8	12	10	9	8	9	11	12	10	10	10	10	10	10	9	8	9
JSG06886	6886	12	11	11	9	11	12	10	9	11	11	9	11	10	10	11	10	9	11	10	9	11	10	12	9	11	11	9	8	10	6	6
JSG13636	13636	10	12	9	8	10	10	12	10	11	10	9	9	7	8	9	10	10	10	10	11	11	11	11	9	11	10	12	9	14	4	9
JSG01153	1153	10	9	10	10	11	10	10	10	9	10	10	11	10	9	10	10	12	8	10	9	10	10	10	10	10	10	10	10	11	4	6
JSG26107	26107	9	11	9	10	11	11	11	12	9	10	11	11	10	11	13	9	12	9	8	8	10	9	10	10	9	10	11	10	10	3	4
JSG10451	10451	12	12	9	11	11	9	10	9	11	9	11	7	10	11	10	11	8	10	11	9	11	10	8	9	10	11	11	10	12	5	4
JSG35580	35580	6	12	11	13	12	10	10	8	9	13	10	9	9	9	10	12	10	7	8	8	12	13	14	10	10	10	8	13	10	3	1
JSG34923	34923	13	10	9	9	10	11	11	9	12	12	9	8	6	10	7	10	9	8	10	9	12	10	10	11	12	10	10	11	12	5	6
JSG19783	19783	12	11	9	11	11	10	10	9	10	10	11	9	8	10	9	10	11	9	10	13	9	10	11	8	8	10	8	12	10	4	5
JSG41054	41054	7	9	10	9	12	8	13	10	10	10	12	10	12	8	8	11	8	6	9	7	11	11	11	13	10	10	10	9	9	4	8
JSG03660	3660	10	9	11	9	11	11	9	9	12	11	9	9	11	7	9	16	10	11	8	9	11	11	8	8	9	10	7	11	10	5	5
JSG43814	43814	12	11	8	10	8	10	10	9	10	10	9	10	7	10	9	11	11	10	11	9	9	11	9	10	10	11	10	9	12	7	9
JSG32327	32327	11	9	8	9	10	11	11	8	11	11	9	7	10	10	10	12	8	10	8	10	10	10	10	10	10	10	10	10	14	12	3
JSG03583	3583	10	10	9	10	11	10	10	8	10	9	10	10	9	9	11	9	10	10	10	10	10	10	9	10	10	10	10	10	10	4	5
JSG25311	25311	10	10	9	8	12	8	11	10	9	12	10	10	9	9	9	12	10	10	8	9	9	11	8	10	10	11	10	10	18	4	0
JSG25413	25413	9	10	10	11	9	10	10	10	10	10	10	8	9	11	11	9	9	10	9	8	10	9	9	10	9	10	10	10	9	10	5
JSG15434	15434	11	9	9	11	10	10	11	9	10	12	10	10	8	10	9	12	9	9	9	9	10	10	10	9	9	11	9	12	10	11	3
JSG19168	19168	11	9	10	9	9	11	8	10	4	9	9	8	8	6	7	7	9	9	9	7	5	12	10	14	19	6	15	11	22	5	3
JSG06517	6517	11	10	9	11	10	10	9	9	10	10	8	10	9	10	10	10	9	8	10	9	10	10	10	10	10	10	10	10	11	6	7
JSG14778	14778	11	10	9	10	10	10	10	10	11	11	10	10	10	9	9	10	10	9	8	8	11	11	9	9	11	10	8	11	11	4	4
JSG04569	4569	13	10	8	9	8	11	10	7	11	10	10	12	9	10	10	12	8	8	9	8	8	11	9	11	10	12	8	10	12	6	6
JSG41952	41952	10	11	11	8	9	8	10	9	12	9	11	9	9	11	11	11	7	8	9	8	11	9	9	9	14	11	10	11	13	5	3
JSG32357	32357	9	9	9	9	11	9	9	10	9	9	13	8	10	13	9	13	8	10	9	8	7	9	9	11	10	10	11	8	10	5	7
JSG26670	26670	10	10	8	14	13	8	9	10	9	9	12	8	7	11	10	8	11	10	8	7	8	11	10	10	10	9	9	9	12	4	4
JSG24488	24488	11	9	9	5	8	11	11	8	10	10	9	6	10	11	9	11	11	9	10	9	8	8	12	12	8	12	13	10	12	7	7
JSG08378	8378	12	11	10	10	10	12	10	10	12	12	8	11	10	10	9	10	9	6	10	7	11	9	11	10	9	10	10	9	14	5	4
JSG18887	18887	10	9	7	11	11	8	9	10	10	11	9	10	11	8	8	10	11	9	8	7	11	11	10	10	8	10	8	11	10	9	9
JSG13468	13468	11	10	10	10	9	10	11	9	10	10	9	8	7	11	9	10	9	11	9	11	9	9	10	9	10	10	10	10	9	7	8
JSG07942	7942	10	10	9	9	8	9	9	9	9	9	10	11	12	10	7	10	12	10	10	8	9	9	9	11	10	9	11	12	13	5	5
JSG36826	36826	7	11	7	9	7	8	8	7	8	8	8	10	8	8	8	13	7	9	5	9	10	10	9	11	9	6	11	12	13	19	18
JSG02869	2869	5	10	8	11	9	10	10	10	8	11	10	11	8	10	7	11	9	9	10	8	10	11	10	11	9	11	10	9	10	6	11
JSG39840	39840	10	11	10	8	8	9	10	11	9	8	11	10	9	11	12	7	9	11	10	11	8	9	13	13	11	8	12	8	11	3	2
JSG00472	472	12	11	9	9	10	12	9	10	10	11	10	9	8	11	8	10	7	7	10	10	9	10	10	12	11	11	12	11	8	6	5
JSG11521	11521	10	11	15	11	11	11	10	10	11	9	6	10	10	8	9	7	7	8	9	8	11	9	10	11	10	9	10	9	10	6	7
JSG08934	8934	11	10	10	8	9	10	11	10	11	11	10	6	10	10	6	11	10	10	9	9	10	10	10	8	10	9	8	9	10	12	9
JSG16639	16639	10	10	8	10	8	10	10	10	10	10	9	10	10	10	9	9	8	10	10	7	7	10	10	9	10	10	10	10	13	7	8
JSG42465	42465	11	15	8	8	7	12	9	9	12	12	8	10	8	13	6	10	8	8	13	7	9	10	9	8	9	8	12	10	10	8	6
JSG36882	36882	12	9	9	7	10	9	10	9	11	10	9	10	10	9	10	10	9	9	7	9	9	9	11	7	8	9	9	12	14	6	10
JSG02216	2216	9	8	9	7	12	11	13	9	8	7	8	6	11	8	6	7	8	11	10	5	12	6	11	10	12	7	9	6	32	8	3
JSG38508	38508	7	10	9	10	6	8	9	8	17	12	6	9	4	9	7	12	5	13	8	10	10	10	9	5	5	4	13	7	4	3	49
JSG03326	3326	8	15	8	7	14	13	13	14	10	7	11	10	7	8	10	7	9	6	9	10	11	7	13	10	13	5	14	8	5	2	5
JSG05313	5313	7	8	8	7	8	7	8	8	7	7	8	8	7	7	8	7	7	8	8	7	8	7	7	8	8	8	8	7	40	13	30
JSG26926	26926	12	12	9	8	10	12	11	7	12	12	6	8	6	9	10	10	5	8	9	8	8	9	10	10	10	11	8	9	12	8	12
JSG15678	15678	11	10	10	10	15	10	9	8	11	10	8	7	9	8	8	10	10	9	8	10	9	10	9	9	8	10	10	11	8	3	4
JSG41844	41844	10	10	10	9	9	11	10	9	10	10	9	10	9	7	11	10	8	8	6	9	10	9	9	10	10	10	9	9	14	7	7
JSG42621	42621	12	9	9	10	11	11	10	8	10	10	10	10	9	8	7	10	10	9	11	9	11	10	8	9	10	9	9	8	9	7	8
JSG09571	9571	7	10	7	9	11	10	10	12	7	10	14	8	7	8	8	11	10	10	10	8	7	10	9	13	9	13	8	10	11	4	3
JSG31337	31337	10	10	10	11	10	9	10	8	10	10	8	10	9	9	8	8	11	9	8	10	9	8	10	8	7	9	9	9	12	10	8
JSG35413	35413	10	10	10	12	8	9	11	7	11	11	7	9	8	8	8	9	9	8	8	10	9	11	8	9	11	11	10	10	10	9	10
JSG34633	34633	8	10	9	7	8	8	14	11	9	8	9	9	9	8	9	8	10	6	9	10	11	11	11	11	10	10	11	9	10	3	6
JSG34054	34054	10	10	10	11	10	11	10	9	10	10	10	9	9	10	9	10	8	8	11	9	10	9	10	10	9	10	10	9	8	5	4
JSG00091	91	13	10	10	8	10	12	11	7	10	9	9	8	9	11	9	8	7	10	9	7	9	8	11	9	9	10	10	10	8	6	7
JSG08386	8386	11	10	10	10	9	9	10	10	10	10	8	9	11	6	8	11	9	7	8	10	10	10	8	9	9	9	9	8	11	5	10
JSG14510	14510	7	11	12	7	12	9	14	7	10	7	8	11	12	8	8	9	6	10	8	7	11	9	11	11	10	6	10	14	6	2	2
JSG04284	4284	11	14	10	8	9	11	10	10	10	9	10	9	10	10	10	9	7	7	11	9	9	8	10	10	10	10	9	8	8	3	2
JSG06849	6849	9	10	10	9	7	9	10	10	10	10	9	10	8	8	8	10	9	10	9	8	11	9	12	5	10	9	11	9	13	6	4
JSG06018	6018	10	8	8	10	9	11	11	10	12	11	10	9	6	10	9	10	8	8	7	8	10	10	11	10	9	10	11	10	8	6	5
JSG36268	36268	11	7	9	10	10	10	13	6	7	8	10	11	10	7	7	10	11	9	8	7	11	9	10	11	11	6	9	8	16	10	3
JSG16013	16013	11	10	7	10	9	10	11	9	12	9	9	5	9	9	7	11	8	10	7	5	7	8	8	9	9	10	10	7	16	11	12
JSG20454	20454	11	8	14	9	13	10	9	10	14	9	9	9	11	8	6	8	9	7	7	8	11	11	8	15	7	10	8	7	11	4	4
JSG07832	7832	7	10	10	10	9	10	11	8	11	11	13	7	9	9	9	12	12	8	8	8	9	8	11	9	11	8	10	10	9	4	3
JSG40380	40380	12	8	7	8	10	9	10	9	8	7	8	7	9	9	9	7	9	9	7	10	9	9	7	14	9	7	9	9	10	12	8
JSG09733	9733	9	9	10	9	9	9	11	7	12	10	9	9	9	10	7	10	10	9	9	7	11	7	10	9	10	9	8	8	10	4	8
JSG17396	17396	10	9	9	9	10	9	10	10	8	10	9	9	9	10	10	9	10	9	11	10	9	10	11	9	9	9	9	9	9	5	3
JSG42755	42755	9	10	10	9	10	8	10	8	10	12	6	11	10	10	7	10	11	6	9	8	9	9	10	9	10	9	10	8	9	6	5
JSG15101	15101	11	11	11	8	11	11	8	10	10	8	9	10	9	9	10	10	8	10	10	9	9	8	10	10	10	8	9	10	9	2	3
JSG43937	43937	11	9	9	8	9	10	8	6	9	6	10	10	6	9	7	11	10	12	11	7	10	11	7	8	8	9	10	9	25	4	7
JSG25522	25522	11	8	10	10	9	9	8	7	12	11	9	10	8	8	9	9	9	12	8	10	10	9	9	9	8	8	6	10	13	5	4
JSG13871	13871	9	9	8	12	9	9	10	10	9	12	9	9	10	8	8	9	10	7	7	10	8	11	9	10	10	9	10	9	15	3	2
JSG00087	87	7	7	9	6	11	6	8	10	7	7	9	12	11	10	8	8	10	10	11	12	9	8	12	10	11	6	9	11	11	6	9
JSG33885	33885	9	14	9	4	11	17	9	12	7	6	12	10	9	12	10	6	4	8	13	10	6	4	13	11	12	6	13	11	6	3	4
JSG18670	18670	7	8	10	9	8	8	8	10	12	10	9	9	10	8	8	10	5	8	7	7	14	8	8	8	8	6	9	12	21	6	3
JSG29786	29786	9	10	7	8	11	9	9	10	9	9	9	9	8	10	8	8	7	9	8	10	9	10	10	9	9	9	10	10	12	4	3
JSG39470	39470	8	7	9	12	11	8	10	10	9	10	9	9	9	9	9	10	6	7	12	8	9	10	10	10	10	10	9	9	8	4	3
JSG12948	12948	7	9	9	7	7	8	9	6	8	9	4	10	8	9	7	9	7	8	9	9	11	8	6	9	7	10	7	10	17	12	15
JSG35593	35593	9	9	9	13	8	9	11	13	8	10	5	11	3	7	7	15	8	7	8	6	8	6	10	6	9	10	9	14	14	6	9
JSG15074	15074	6	11	8	4	6	9	12	13	14	5	11	12	8	13	12	10	6	5	8	1	12	3	13	13	15	2	12	10	17	0	5
JSG31139	31139	7	9	8	10	9	10	9	9	9	10	9	8	9	10	9	13	9	9	9	7	9	9	8	8	9	10	9	9	10	3	7
JSG17121	17121	10	9	8	9	9	10	10	10	9	10	8	9	9	7	6	9	9	8	9	8	9	9	9	9	9	10	8	10	11	6	5
JSG01255	1255	16	11	6	9	9	11	10	3	6	8	7	9	9	11	11	11	8	9	7	10	9	12	9	13	9	8	12	10	7	2	0
JSG11753	11753	10	11	10	9	8	10	11	9	9	10	9	6	10	8	9	9	7	9	8	8	9	7	8	8	8	10	9	10	10	5	7
JSG15927	15927	10	7	8	10	9	9	8	7	10	11	7	10	9	6	6	10	7	10	8	6	11	10	9	10	10	12	10	9	10	5	5
